25

6
5.9 0.0
973.6 0.0
985.6 75.4
967.2 92.7
17.2 76.4
0.0 59.0

6
5.9 0.0
973.6 0.0
985.6 75.4
967.2 92.7
17.2 76.4
0.0 59.0

7
0.0 111.6
62.3 0.0
223.0 82.8
287.6 194.2
304.5 274.8
32.5 426.8
16.9 392.6

7
0.0 111.6
62.3 0.0
223.0 82.8
287.6 194.2
304.5 274.8
32.5 426.8
16.9 392.6

7
0.0 371.4
9.2 76.8
58.0 0.0
225.3 90.1
285.3 216.0
291.2 273.1
23.7 425.9

7
0.0 371.4
9.2 76.8
58.0 0.0
225.3 90.1
285.3 216.0
291.2 273.1
23.7 425.9

7
0.0 32.2
55.1 0.0
204.4 148.0
259.4 277.8
248.1 321.4
67.2 339.1
24.1 324.0

7
0.0 32.2
55.1 0.0
204.4 148.0
259.4 277.8
248.1 321.4
67.2 339.1
24.1 324.0

9
0.0 777.3
4.9 41.0
26.1 0.0
180.6 61.1
361.3 277.4
455.7 425.1
420.4 769.5
403.5 794.6
29.2 792.9

9
0.0 777.3
4.9 41.0
26.1 0.0
180.6 61.1
361.3 277.4
455.7 425.1
420.4 769.5
403.5 794.6
29.2 792.9

8
0.0 340.0
68.4 217.5
399.9 0.0
1101.7 53.1
1114.6 64.4
1124.5 290.9
186.0 481.4
3.0 357.8

8
0.0 340.0
68.4 217.5
399.9 0.0
1101.7 53.1
1114.6 64.4
1124.5 290.9
186.0 481.4
3.0 357.8

6
5.8 0.0
973.5 0.0
985.5 75.4
967.2 92.6
17.2 76.4
0.0 59.0

6
5.8 0.0
973.5 0.0
985.5 75.4
967.2 92.6
17.2 76.4
0.0 59.0

8
0.0 18.4
20.3 0.0
500.5 2.7
692.9 61.4
694.9 129.7
682.5 141.6
14.7 155.2
2.6 143.3

8
0.0 18.4
20.3 0.0
500.5 2.7
692.9 61.4
694.9 129.7
682.5 141.6
14.7 155.2
2.6 143.3

7
4.9 0.0
420.1 18.3
425.9 76.3
303.9 686.4
280.7 722.4
56.9 488.2
0.0 164.4

5
0.0 22.4
589.8 0.0
611.9 22.0
611.8 138.9
1.0 132.0

5
0.0 22.4
589.8 0.0
611.9 22.0
611.8 138.9
1.0 132.0

5
0.0 22.4
589.8 0.0
611.9 22.0
611.8 138.9
1.0 132.0

8
0.0 96.7
74.7 8.6
422.9 0.0
441.9 20.5
442.7 241.8
421.5 261.6
73.2 255.6
12.1 194.1

8
0.0 96.7
74.7 8.6
422.9 0.0
441.9 20.5
442.7 241.8
421.5 261.6
73.2 255.6
12.1 194.1

4
0.0 629.9
2.8 3.6
124.9 0.0
114.6 630.6

4
0.0 629.9
2.8 3.6
124.9 0.0
114.6 630.6

7
1.0 14.5
17.6 0.0
965.7 1.3
983.8 38.7
964.5 84.0
17.6 72.3
0.0 55.6

