16

6
0.0 58.1
8.5 16.6
29.1 0.0
315.4 35.2
307.0 463.9
227.4 454.6

5
4.4 22.6
287.2 0.0
316.2 22.1
77.1 464.5
0.0 453.0

8
0.0 62.7
117.3 0.6
277.9 0.0
389.8 67.1
394.3 183.5
275.7 246.4
121.6 246.1
8.3 190.5

7
0.0 119.7
0.8 68.8
67.9 0.0
112.5 4.8
201.2 107.4
189.4 136.4
12.5 132.6

5
0.0 7.9
153.0 0.0
163.5 70.8
151.6 81.7
10.1 80.3

9
0.0 777.3
4.9 41.0
26.1 0.0
180.6 61.1
361.3 277.4
455.7 425.1
420.4 769.5
403.5 794.6
29.2 792.9

4
0.0 393.6
11.1 2.1
366.4 0.0
365.8 399.8

7
0.0 32.2
55.1 0.0
204.4 148.0
259.4 277.8
248.1 321.4
67.2 339.1
24.1 324.0

6
0.0 362.7
25.6 8.3
58.8 0.0
79.9 8.5
91.9 364.2
60.7 392.5

6
0.0 289.2
15.8 12.8
45.9 0.0
98.4 9.5
96.6 289.9
65.4 316.4

7
0.0 371.4
9.2 76.8
58.0 0.0
225.3 90.1
285.3 216.0
291.2 273.1
23.7 425.9

8
0.0 315.6
20.6 0.0
68.8 11.7
296.1 154.5
294.0 199.0
236.3 310.9
200.0 345.0
68.7 411.5

10
0.0 21.2
10.3 0.0
38.0 1.1
267.1 130.2
287.3 163.0
280.9 199.0
200.7 335.6
64.5 407.4
37.6 397.8
6.1 339.3

7
0.0 111.6
62.3 0.0
223.0 82.8
287.6 194.2
304.5 274.8
32.5 426.8
16.9 392.6

7
1.0 14.6
17.6 0.0
965.7 1.4
983.8 38.8
964.5 84.1
17.6 72.3
0.0 55.7

6
5.9 0.0
973.6 0.0
985.6 75.4
967.2 92.7
17.2 76.4
0.0 59.0

