20

6
4.8 6.5
575.3 0.0
580.4 16.1
561.8 68.1
17.9 73.6
0.0 56.5

8
0.0 31.4
36.8 0.0
159.5 14.8
216.2 65.2
226.8 130.9
144.4 148.5
13.8 145.1
2.2 132.9

7
0.0 63.3
65.3 3.7
188.3 0.0
219.3 42.6
224.7 134.0
212.2 145.2
11.4 143.8

5
3.0 0.0
69.3 1.5
69.3 91.2
53.7 108.3
0.0 106.3

4
0.0 0.0
223.7 1.1
235.8 192.7
5.6 238.6

8
0.0 469.8
22.9 0.0
196.7 26.5
733.8 369.2
729.4 413.0
642.7 496.5
602.9 505.6
15.2 505.9

6
0.0 9.4
114.7 0.0
270.8 54.0
263.4 212.7
115.2 211.7
5.6 182.3

5
3.6 11.1
143.1 0.0
150.3 150.8
35.2 166.4
0.0 157.0

6
0.0 95.1
31.9 0.0
181.1 19.4
213.4 40.5
169.0 144.2
9.2 110.2

10
0.0 252.7
6.5 10.6
44.0 0.0
1269.4 42.0
1306.5 81.3
1294.3 188.7
1264.3 235.5
916.7 303.4
537.6 313.0
35.3 270.4

6
0.0 35.7
15.1 0.0
232.0 20.3
242.2 245.0
231.9 280.1
13.1 252.1

8
0.0 63.9
1239.6 0.0
1250.3 261.0
1239.1 272.9
713.6 314.4
328.5 297.9
170.6 263.6
10.6 207.4

5
3.8 25.5
237.0 0.0
228.4 261.7
35.6 281.7
0.0 272.0

7
2.4 370.9
0.0 81.1
57.6 4.5
104.3 0.0
125.8 8.5
145.0 46.4
135.3 362.5

6
0.0 0.0
177.7 20.7
150.9 343.4
120.1 375.3
76.3 369.1
16.1 286.2

8
0.0 250.4
12.3 101.1
97.5 2.2
132.8 0.0
145.5 16.4
134.9 264.4
97.9 275.2
11.1 264.3

8
0.0 25.6
31.7 0.0
58.0 0.3
132.1 102.4
154.2 225.8
146.9 262.0
57.8 273.7
21.5 263.1

7
1.0 14.5
17.6 0.0
965.7 1.3
983.8 38.7
964.5 84.0
17.6 72.3
0.0 55.6

6
5.9 0.0
973.6 0.0
985.6 75.4
967.2 92.6
17.2 76.4
0.0 59.0

6
4.7 2.2
567.4 0.0
580.4 58.2
562.1 75.6
17.3 69.2
0.0 52.1

