16

6
0.0 9.4
114.6 0.0
270.8 54.0
263.4 212.6
115.1 211.7
5.5 182.3

7
4.6 0.0
208.6 11.8
239.3 26.4
239.0 44.0
159.3 78.5
12.0 96.8
0.0 84.3

5
3.7 11.1
143.1 0.0
150.3 150.7
35.3 166.4
0.0 157.0

6
0.0 95.1
31.9 0.0
181.1 19.4
213.4 40.5
169.0 144.2
9.3 110.3

6
5.8 0.0
973.5 0.0
985.5 75.4
967.2 92.6
17.2 76.4
0.0 59.0

7
1.0 14.5
17.6 0.0
965.7 1.3
983.8 38.7
964.5 84.0
17.6 72.3
0.0 55.6

6
0.0 0.0
177.8 20.7
151.0 343.5
120.2 375.3
76.3 369.1
16.2 286.2

8
0.0 250.4
12.3 101.1
97.6 2.2
132.8 0.0
145.5 16.4
135.0 264.4
97.9 275.2
11.1 264.3

8
0.0 25.5
31.7 0.0
58.0 0.3
132.1 102.3
154.2 225.7
146.9 261.9
57.8 273.6
21.5 263.0

8
0.0 340.0
68.4 217.5
399.9 0.0
1101.7 53.1
1114.6 64.4
1124.5 290.9
186.0 481.4
3.0 357.8

7
0.0 371.4
9.2 76.8
58.0 0.0
225.3 90.0
285.3 216.0
291.2 273.1
23.7 425.9

8
0.0 315.6
20.6 0.0
68.8 11.7
296.1 154.5
294.0 199.0
236.3 310.9
200.0 345.0
68.7 411.5

10
0.0 21.2
10.3 0.0
38.0 1.1
267.1 130.2
287.3 163.0
280.9 199.0
200.7 335.6
64.5 407.4
37.6 397.8
6.1 339.3

7
0.0 111.5
62.3 0.0
223.0 82.8
287.6 194.2
304.5 274.7
32.5 426.7
16.9 392.5

8
0.0 31.4
36.7 0.0
159.4 14.9
216.2 65.3
226.7 131.0
144.4 148.6
13.7 145.1
2.1 132.9

7
0.0 63.2
65.3 3.6
188.3 0.0
219.3 42.6
224.7 133.9
212.2 145.2
11.4 143.8

