17

7
4.9 0.0
420.1 18.3
425.9 76.3
303.9 686.4
280.7 722.4
56.9 488.2
0.0 164.4

7
0.0 63.3
65.3 3.7
188.3 0.0
219.3 42.6
224.7 134.0
212.2 145.2
11.4 143.8

6
5.9 0.0
973.6 0.1
985.6 75.5
967.3 92.7
17.3 76.5
0.0 59.1

8
0.0 31.4
36.7 0.0
159.4 14.8
216.2 65.2
226.8 130.9
144.4 148.5
13.8 145.1
2.2 132.9

7
1.0 14.6
17.6 0.0
965.7 1.4
983.8 38.8
964.5 84.1
17.6 72.3
0.0 55.7

6
0.0 0.0
678.8 4.7
691.0 81.9
496.9 143.5
23.7 137.2
3.7 116.9

8
0.0 18.4
20.3 0.0
500.5 2.7
692.9 61.4
694.9 129.7
682.5 141.6
14.7 155.2
2.6 143.3

8
0.0 36.8
24.6 1.2
45.9 0.0
323.3 58.8
327.5 79.0
313.3 106.4
27.6 102.4
8.2 83.3

5
3.0 0.0
69.3 1.5
69.3 91.2
53.7 108.3
0.0 106.4

7
2.4 370.9
0.0 81.1
57.7 4.5
104.4 0.0
125.9 8.5
145.0 46.4
135.4 362.6

6
0.0 0.0
177.8 20.7
150.9 343.4
120.1 375.3
76.3 369.1
16.1 286.2

8
0.0 250.4
12.3 101.1
97.6 2.2
132.8 0.0
145.5 16.4
135.0 264.4
97.9 275.2
11.1 264.3

8
0.0 25.5
31.6 0.0
58.0 0.3
132.0 102.3
154.1 225.7
146.9 261.9
57.7 273.6
21.4 263.0

5
0.0 7.9
152.9 0.0
163.5 70.9
151.6 81.7
10.1 80.3

4
0.0 0.0
223.6 1.1
235.7 192.7
5.5 238.6

8
0.0 469.8
22.9 0.0
196.8 26.4
733.9 369.1
729.4 412.9
642.7 496.5
602.9 505.5
15.2 505.8

6
0.0 9.4
114.6 0.0
270.8 54.0
263.4 212.7
115.1 211.7
5.6 182.3

