118

22
25.7 219.0
46.9 213.5
51.7 71.8
0.0 39.4
7.8 0.0
635.8 51.4
1218.9 70.3
1216.9 21.8
1251.7 20.3
1257.1 44.0
1294.2 70.9
1255.0 79.8
1254.3 120.4
1283.9 154.5
1251.0 190.4
1237.5 181.2
1053.0 245.4
880.0 274.4
737.5 283.4
91.2 233.8
84.2 250.9
50.7 250.5

22
25.7 219.0
46.9 213.5
51.7 71.8
0.0 39.4
7.8 0.0
635.8 51.4
1218.9 70.3
1216.9 21.8
1251.7 20.3
1257.1 44.0
1294.2 70.9
1255.0 79.8
1254.3 120.4
1283.9 154.5
1251.0 190.4
1237.5 181.2
1053.0 245.4
880.0 274.4
737.5 283.4
91.2 233.8
84.2 250.9
50.7 250.5

22
25.7 219.0
46.9 213.5
51.7 71.8
0.0 39.4
7.8 0.0
635.8 51.4
1218.9 70.3
1216.9 21.8
1251.7 20.3
1257.1 44.0
1294.2 70.9
1255.0 79.8
1254.3 120.4
1283.9 154.5
1251.0 190.4
1237.5 181.2
1053.0 245.4
880.0 274.4
737.5 283.4
91.2 233.8
84.2 250.9
50.7 250.5

22
25.7 219.0
46.9 213.5
51.7 71.8
0.0 39.4
7.8 0.0
635.8 51.4
1218.9 70.3
1216.9 21.8
1251.7 20.3
1257.1 44.0
1294.2 70.9
1255.0 79.8
1254.3 120.4
1283.9 154.5
1251.0 190.4
1237.5 181.2
1053.0 245.4
880.0 274.4
737.5 283.4
91.2 233.8
84.2 250.9
50.7 250.5

22
25.7 219.0
46.9 213.5
51.7 71.8
0.0 39.4
7.8 0.0
635.8 51.4
1218.9 70.3
1216.9 21.8
1251.7 20.3
1257.1 44.0
1294.2 70.9
1255.0 79.8
1254.3 120.4
1283.9 154.5
1251.0 190.4
1237.5 181.2
1053.0 245.4
880.0 274.4
737.5 283.4
91.2 233.8
84.2 250.9
50.7 250.5

22
25.7 219.0
46.9 213.5
51.7 71.8
0.0 39.4
7.8 0.0
635.8 51.4
1218.9 70.3
1216.9 21.8
1251.7 20.3
1257.1 44.0
1294.2 70.9
1255.0 79.8
1254.3 120.4
1283.9 154.5
1251.0 190.4
1237.5 181.2
1053.0 245.4
880.0 274.4
